product_id,product_position,promotion,seasonal,sales_volume,url,sku,name,description,price,terms,section
167640,End-cap,Yes,Yes,1017,https://www.zara.com/us/en/hooded-technical-jacket-p08281355.html,311287132-251-2,HOODED TECHNICAL JACKET,Jacket made of technical fabric. High collar with adjustable drawstring hood. Long sleeves with rib cuffs. Chest welt pocket and hip patch pockets. Interior pocket. Adjustable hem with elastics at sides. Front zip hidden by a snap button flap.,109.0,jackets,MAN
165158,Front of Store,No,No,1622,https://www.zara.com/us/en/washed-effect-bomber-jacket-p08281307.html,323675323-700-2,WASHED EFFECT BOMBER JACKET,Jacket made of technical fabric. Lapel collar and long sleeves with pocket detail. Welt pockets at hip and interior pocket. Washed effect. Elasticized trim. Front zip hidden by a snap button flap.,109.0,jackets,MAN
111521,Front of Store,Yes,Yes,2553,https://www.zara.com/us/en/washed-technical-jacket-p04695300.html,323672371-507-2,WASHED TECHNICAL JACKET,Jacket made of technical fabric. High collar and long sleeves with adjustable cuffs with snap button straps. Flap patch pockets at hip. Adjustable drawstring hem. Washed effect. Front zip hidden by a snap button flap.,99.9,jackets,MAN
120228,End-cap,No,No,2347,https://www.zara.com/us/en/100-feather-fill-puffer-jacket-p00155480.html,327116625-505-2,100% FEATHER FILL PUFFER JACKET,Puffer vest made of technical fabric. Fill is a blend of 60% down and 40% feather. Sleeveless design with high collar. Zip pockets at hip and interior pocket. Adjustable hem with side elastics. Front snap button closure.,89.9,jackets,MAN
133078,Aisle,No,Yes,2535,https://www.zara.com/us/en/padded-bomber-jacket-p03918400.html,311302424-409-2,PADDED BOMBER JACKET,Jacket made of technical fabric with lightly padded interior. Rib elastic collar and long sleeves. Zip pockets at hip. Elastic hem. Front zip closure.,69.9,jackets,MAN
137598,Aisle,No,Yes,2839,https://www.zara.com/us/en/pocket-jacket-p04297266.html,329158644-605-2,POCKET JACKET,Regular fit jacket with lapel collar and long sleeves. Patch pockets at chest and hip. Front button closure.,139.0,jackets,MAN
138779,Front of Store,Yes,Yes,2801,https://www.zara.com/us/en/slim-fit-suit-jacket-p04239493.html,329300083-705-48,SLIM FIT SUIT JACKET,Slim fit jacket made of viscose blend fabric. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,139.0,jackets,MAN
198329,Front of Store,Yes,Yes,628,https://www.zara.com/us/en/mixed-collar-jacket-p03046507.html,323212374-510-2,MIXED COLLAR JACKET,Jacket made of technical fabric with lightly padded interior. Rib high collar. Long sleeves with elastic cuffs. Patch pockets at hip. Front zip closure.,109.0,jackets,MAN
110295,End-cap,Yes,No,1448,https://www.zara.com/us/en/hooded-denim-jacket-p01538428.html,322547863-811-2,HOODED DENIM JACKET,Boxy fit jacket. High collar with adjustable hood and long sleeves with buttoned cuffs. Patch pockets with flaps at chest. Front straps with multi-functional ring. Washed effect. Front hidden zip and snap button closure.,129.0,jackets,MAN
196427,Aisle,Yes,No,1401,https://www.zara.com/us/en/waxed-effect-plaid-jacket-p04272302.html,320600266-745-2,WAXED EFFECT PLAID JACKET,Cropped jacket made of cotton with waxed finish. Lapel collar and long adjustable cuffed sleeves. Welt pockets at hip and interior pocket. Adjustable front drawcord hem. Front zip closure.,169.0,jackets,MAN
110075,Front of Store,Yes,Yes,2185,https://www.zara.com/us/en/wool-blend-felt-texture-jacket-p04160752.html,320771732-800-2,WOOL BLEND FELT TEXTURE JACKET,Cropped jacket made with wool blend fabric. Lapel collar and long sleeves. Welt pockets at hip. Front hidden button closure.,159.0,jackets,MAN
132322,Front of Store,Yes,No,2135,https://www.zara.com/us/en/printed-denim-overshirt-p02553808.html,289179723-020-2,PRINTED DENIM OVERSHIRT,Boxy fit overshirt. Lapel collar and short sleeves. Front snap button closure.,12.99,jackets,MAN
199631,Front of Store,Yes,No,1269,https://www.zara.com/us/en/structured-twill-overshirt-p06861430.html,327747299-800-2,STRUCTURED TWILL OVERSHIRT,Regular fit overshirt made of 22% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Side vents at hem. Front button closure.,89.9,jackets,MAN
182306,Front of Store,No,No,2805,https://www.zara.com/us/en/cotton-overshirt-p09621103.html,317782501-701-2,COTTON OVERSHIRT,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Flap patch pockets at chest and side hip pockets. Front button closure.,89.9,jackets,MAN
194915,Aisle,Yes,No,1796,https://www.zara.com/us/en/reversible-plaid-overshirt-p09621301.html,311282298-099-2,REVERSIBLE PLAID OVERSHIRT,Relaxed fit reversible overshirt. Italian collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,79.9,jackets,MAN
131298,End-cap,Yes,No,2133,https://www.zara.com/us/en/plaid-overshirt-p01300100.html,322612356-505-2,PLAID OVERSHIRT,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect. Front button closure.,69.9,jackets,MAN
168571,Aisle,No,No,1778,https://www.zara.com/us/en/pocket-overshirt-p00706621.html,311282631-712-2,POCKET OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with adjustable button cuffs. Welt pockets at hip. Front zip hidden by a snap button flap.,89.9,jackets,MAN
154224,End-cap,Yes,No,2474,https://www.zara.com/us/en/100-linen-overshirt-p04224708.html,329282612-401-2,100% LINEN OVERSHIRT,Relaxed fit overshirt made of linen fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,89.9,jackets,MAN
171061,Aisle,No,Yes,2032,https://www.zara.com/us/en/plaid-overshirt-p08281303.html,320026789-714-2,PLAID OVERSHIRT,Relaxed fit overshirt made of viscose blend fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,59.9,jackets,MAN
119049,Aisle,No,Yes,1659,https://www.zara.com/us/en/pocket-denim-overshirt-p01472403.html,323216360-406-2,POCKET DENIM OVERSHIRT,Boxy fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Washed effect. Front button closure.,89.9,jackets,MAN
158781,End-cap,Yes,Yes,2443,https://www.zara.com/us/en/faux-suede-overshirt-p03715303.html,318209963-800-2,FAUX SUEDE OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves. Chest patch pocket. Front snap button closure.,69.9,jackets,MAN
151438,Aisle,No,Yes,1137,https://www.zara.com/us/en/plaid-overshirt-p00794432.html,316727555-700-2,PLAID OVERSHIRT,Regular fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Front zip closure.,69.9,jackets,MAN
152871,End-cap,No,Yes,1847,https://www.zara.com/us/en/textured-pocket-overshirt-p01934436.html,312571093-710-2,TEXTURED POCKET OVERSHIRT,Overshirt made of diagonal textured cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Front button closure.,69.9,jackets,MAN
126806,End-cap,Yes,Yes,2404,https://www.zara.com/us/en/pocket-overshirt-p04466468.html,330290387-401-2,POCKET OVERSHIRT,Relaxed fit overshirt made of 25% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Front button closure.,109.0,jackets,MAN
134104,End-cap,No,Yes,1466,https://www.zara.com/us/en/overshirt-p00706623.html,313027279-800-2,OVERSHIRT,Relaxed fit overshirt made of stretch fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,59.9,jackets,MAN
120266,Front of Store,No,No,2328,https://www.zara.com/us/en/plaid-overshirt-p04266381.html,320671529-802-2,PLAID OVERSHIRT,Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Irregular trim. Front button closure.,59.9,jackets,MAN
173550,End-cap,No,Yes,1431,https://www.zara.com/us/en/pocket-overshirt-p05070314.html,323646471-802-2,POCKET OVERSHIRT,Overshirt with lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,59.9,jackets,MAN
175927,End-cap,No,Yes,1506,https://www.zara.com/us/en/zippered-wool-blend-overshirt-p05854401.html,312978838-611-2,ZIPPERED WOOL BLEND OVERSHIRT,Relaxed fit overshirt made of wool blend fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front zip closure.,109.0,jackets,MAN
154278,End-cap,No,Yes,2749,https://www.zara.com/us/en/geometric-jacquard-overshirt-p04196412.html,336446858-822-2,GEOMETRIC JACQUARD OVERSHIRT,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front button closure.,89.9,jackets,MAN
183537,Front of Store,Yes,Yes,2434,https://www.zara.com/us/en/paint-print-overshirt-p05320305.html,281883711-071-2,PAINT PRINT OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with snap button cuffs. Chest patch pockets. Side vents at hem. Front snap button closure.,19.99,jackets,MAN
150424,Front of Store,No,Yes,2067,https://www.zara.com/us/en/padded-corduroy-overshirt-p01063400.html,313008692-514-2,PADDED CORDUROY OVERSHIRT,Overshirt with quilted interior. Lapel collar and long sleeves with buttoned cuffs. Flap patch pockets at chest and in-seam pockets at side hip. Front snap button closure.,79.9,jackets,MAN
183825,Aisle,Yes,Yes,2989,https://www.zara.com/us/en/plaid-tie-dye-overshirt-p01063313.html,281593208-015-2,PLAID TIE DYE OVERSHIRT,Regular fit overshirt made of cotton. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,19.99,jackets,MAN
144012,Front of Store,Yes,No,743,https://www.zara.com/us/en/overshirt-with-contrasting-topstitching-p06917325.html,314937772-710-2,OVERSHIRT WITH CONTRASTING TOPSTITCHING,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Contrasting topstitching all over the garment. Front button closure.,59.9,jackets,MAN
147051,Front of Store,No,No,2325,https://www.zara.com/us/en/quilted-structured-overshirt-p09621370.html,320278659-251-2,QUILTED STRUCTURED OVERSHIRT,Regular fit overshirt with quilted interior. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and welt pockets at hip. Front button closure.,109.0,jackets,MAN
185800,End-cap,No,Yes,1841,https://www.zara.com/us/en/technical-overshirt-p05320500.html,321993245-500-2,TECHNICAL OVERSHIRT,Regular fit overshirt with lightly padded interior. Lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Front button closure.,109.0,jackets,MAN
197524,Aisle,Yes,Yes,2231,https://www.zara.com/us/en/plaid-overshirt-p07446410.html,330590505-500-2,PLAID OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,49.9,jackets,MAN
148823,Aisle,No,Yes,2211,https://www.zara.com/us/en/suede-fisherman-sandals-p12436320.html,320680326-107-39,SUEDE FISHERMAN SANDALS,Fisherman sandals. Made of leather with a suede finish. Crossed straps at front. Buckled ankle strap closure. Slightly chunky soles.,89.9,shoes,MAN
114550,End-cap,No,No,2114,https://www.zara.com/us/en/zipper-multipiece-sneakers-p12319220.html,311292244-800-39,ZIPPER MULTIPIECE SNEAKERS,Running shoes. Upper in a combination of pieces and finishes. Front zip closure. Back pull tab for ease. Chunky soles with irregular design.,69.9,shoes,MAN
125398,Aisle,Yes,Yes,1350,https://www.zara.com/us/en/suede-laceless-sneakers-p12221320.html,311307610-400-39,SUEDE LACELESS SNEAKERS,Slip on sneakers. Made of leather with a suede finish. Upper in a combination of pieces. Chunky sole.,69.9,shoes,MAN
123985,End-cap,No,No,2240,https://www.zara.com/us/en/multicolor-sneakers-p12304320.html,311302877-203-39,MULTICOLOR SNEAKERS,Sneakers. Combination of colors and pieces at upper. Lacing with six pairs of eyelets. Chunky rubber sole with irregular design.,69.9,shoes,MAN
186638,End-cap,Yes,No,1296,https://www.zara.com/us/en/retro-running-sneakers-p12350320.html,311302598-500-39,RETRO RUNNING SNEAKERS,Running shoes. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky lug soles. Retro-inspired design.,59.9,shoes,MAN
167281,End-cap,Yes,Yes,892,https://www.zara.com/us/en/suede-high-tops-p12120320.html,311297328-800-39,SUEDE HIGH-TOPS,High top sneakers. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky tonal sole.,59.9,shoes,MAN
118578,End-cap,No,Yes,1678,https://www.zara.com/us/en/suede-strap-sandals-p12707320.html,311302865-804-39,SUEDE STRAP SANDALS,Sandals. Made of leather with a suede finish. Two crossed wide straps at instep. Thick lightweight soles.,49.9,shoes,MAN
174041,End-cap,No,No,2016,https://www.zara.com/us/en/multipiece-sneakers-p12215320.html,311307489-203-39,MULTIPIECE SNEAKERS,Sneakers. Upper in a combination of pieces and colors. Lacing with seven pairs of eyelets. Chunky sole with a combination of colors. Retro-inspired design.,49.9,shoes,MAN
127644,Front of Store,No,Yes,1498,https://www.zara.com/us/en/topstitch-sneakers-p12240320.html,311287075-120-39,TOPSTITCH SNEAKERS,Sneakers. Pieces and topstitching at upper. Lacing with six pairs of eyelets. Contrasting slightly chunky soles.,45.9,shoes,MAN
132007,Aisle,No,Yes,2491,https://www.zara.com/us/en/retro-sneakers-p12280220.html,276378605-515-39,RETRO SNEAKERS,Sneakers. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Quilted back piece. Chunky sole. Retro style.,9.99,shoes,MAN
147998,Aisle,No,No,2556,https://www.zara.com/us/en/retro-high-top-sneakers-p12180220.html,277776476-700-39,RETRO HIGH TOP SNEAKERS,High-top sneakers. Upper in a combination of pieces. Laces with ten pairs of eyelets. Chunky sole.,9.99,shoes,MAN
176666,Aisle,Yes,No,2852,https://www.zara.com/us/en/multi-pieced-retro-sneakers-p12220320.html,313381662-202-39,MULTI-PIECED RETRO SNEAKERS,Sneakers. Upper in a combination of pieces and colors. Lacing with six pairs of eyelets. Textured chunky soles. Retro style.,45.9,shoes,MAN
193686,Aisle,Yes,No,1899,https://www.zara.com/us/en/tassel-leather-loafers-p12609320.html,311292343-700-39,TASSEL LEATHER LOAFERS,Loafers. Made of leather. Smooth upper with ruching at toe. Decorative fringed tassels at instep. Rounded shape. Welt around upper. Chunky lug soles.,99.9,shoes,MAN
163610,Front of Store,Yes,No,2466,https://www.zara.com/us/en/moc-toe-suede-boots-p12015320.html,311309627-805-39,MOC-TOE SUEDE BOOTS,Suede leather boots. Ridged seam detail at upper. Lacing with two pairs of eyelets. Welt around upper. Slightly chunky sole.,89.9,shoes,MAN
170364,Aisle,No,No,818,https://www.zara.com/us/en/strap-sandals-p12765320.html,315851805-800-39,STRAP SANDALS,Sandals with two straps. The thin straps hug the instep. Slightly chunky sole.,45.9,shoes,MAN
167599,Aisle,No,No,1500,https://www.zara.com/us/en/suede-retro-sneakers-p12309320.html,311292644-400-39,SUEDE RETRO SNEAKERS,Sneakers. Made of leather. Combination of finishes and materials at upper. Lacing with seven pairs of eyelets. Chunky sole in a combination of colors. Retro-inspired design.,59.9,shoes,MAN
166421,End-cap,Yes,No,2878,https://www.zara.com/us/en/hiking-boots-p12103320.html,311302552-800-39,HIKING BOOTS,Lace-up boots. Upper in a combination of pieces and finishes. Laces with metal appliqués and seven pairs of eyelets. Welt detail around upper. Rounded shape. Chunky lug soles.,79.9,shoes,MAN
129247,Front of Store,Yes,No,2386,https://www.zara.com/us/en/suede-sneakers-p12502320.html,311302532-102-39,SUEDE SNEAKERS,Sneakers. Made of leather with a suede finish. Laces with five pairs of eyelets. Chunky soles.,69.9,shoes,MAN
127314,End-cap,Yes,Yes,2076,https://www.zara.com/us/en/faux-shearling-lined-suede-boots-p12050320.html,311287147-723-39,FAUX SHEARLING LINED SUEDE BOOTS,Ankle boots. Made of leather with a suede finish. Faux shearling interior and side detail. Rounded shape. Welt around upper. Back pull tab. Chunky lug soles.,99.9,shoes,MAN
111979,Front of Store,No,No,2734,https://www.zara.com/us/en/chunky-sole-multipiece-sneakers-p12266220.html,311307332-202-39,CHUNKY SNEAKERS,Sneakers. Upper in a combination of pieces and textures. Shoelaces with six pairs of eyelets at different heights. Chunky irregular design soles. Retro-inspired design.,59.9,shoes,MAN
120354,Aisle,Yes,No,2836,https://www.zara.com/us/en/double-strap-suede-sandals-p12716320.html,311282293-131-39,DOUBLE STRAP SUEDE SANDALS,Sandals. Made of leather with a suede finish. Two wide straps at instep with buckles. Insole with anatomical shaped footbed. Welt around upper. Chunky lug soles.,59.9,shoes,MAN
144848,Front of Store,No,No,2193,https://www.zara.com/us/en/chunky-sole-canvas-lace-up-boots-p12005320.html,311287149-800-39,CHUNKY SOLE CANVAS LACE-UP BOOTS,High shaft boots. Lacing with eight pairs of eyelets. Back pull tab for ease. Rounded shape. Chunky lug soles.,89.9,shoes,MAN
111957,Aisle,Yes,No,2164,https://www.zara.com/us/en/suede-penny-loafers-p12644320.html,311307624-500-39,SUEDE PENNY LOAFERS,Loafers. Made of leather with a suede finish. Ornamental saddle detail at instep. Rounded shape. Contrasting colored sole.,89.9,shoes,MAN
160763,Front of Store,Yes,Yes,991,https://www.zara.com/us/en/adherent-stripes-sneakers-p12269320.html,311282212-800-39,ADHERENT STRIPES SNEAKERS,Sneakers. Monochromatic. Upper in a combination of pieces. Closure with three adhesive straps. Slightly chunky sole.,45.9,shoes,MAN
168270,End-cap,Yes,Yes,1525,https://www.zara.com/us/en/multipiece-sneakers-p12318220.html,311292281-203-39,MULTIPIECE SNEAKERS,Running shoes. Upper in a combination of pieces and finishes. Lacing with six pairs of eyelets. Chunky soles with irregular design. Lug soles. Trek style.,69.9,shoes,MAN
195082,Front of Store,No,No,923,https://www.zara.com/us/en/chunky-sole-high-top-sneakers-p12104320.html,311302515-800-39,CHUNKY SOLE HIGH TOP SNEAKERS,High top sneakers. Lacing with nine pairs of eyelets. Contrasting foxing around the upper. Chunky rubberized soles.,69.9,shoes,MAN
110329,Front of Store,No,Yes,2397,https://www.zara.com/us/en/contrast-sole-leather-sneakers-p12510320.html,314937773-800-39,CONTRAST SOLE LEATHER SNEAKERS,Sneakers. Made of leather. Upper in a combination of pieces and finishes. Lacing with six pairs of eyelets. Rounded shape. Chunky sole.,69.9,shoes,MAN
147449,End-cap,No,No,1191,https://www.zara.com/us/en/suede-running-sneakers-p12320320.html,316608794-802-39,SUEDE RUNNING SNEAKERS,Running shoes. Made of suede leather. Upper in a combination of materials and colors. Lacing with six pairs of eyelets. Chunky soles with irregular design.,69.9,shoes,MAN
193332,Aisle,Yes,No,1237,https://www.zara.com/us/en/woven-leather-slides-p12708320.html,319205037-800-39,WOVEN LEATHER SLIDES,Sandals. Made of leather. Three woven wide straps at instep. Chunky sole.,49.9,shoes,MAN
146804,Aisle,Yes,No,1504,https://www.zara.com/us/en/suede-sneakers-p12216320.html,311307495-131-39,SUEDE SNEAKERS,Sneakers. Made of leather with a suede finish. Contrast lacing with seven pairs of eyelets. Welt around upper. Chunky sole.,69.9,shoes,MAN
188909,Aisle,Yes,Yes,2863,https://www.zara.com/us/en/asymmetric-cropped-knit-sweater-p06771149.html,336449731-712-1,ASYMMETRIC CROPPED KNIT SWEATER,Woven V-neckline long sleeve sweater. Asymmetric hem.,39.9,sweaters,WOMAN
165910,End-cap,Yes,No,2760,https://www.zara.com/us/en/knit-sweater-with-pearls-p02142249.html,313890651-712-2,KNIT SWEATER WITH PEARLS,Sweater made with 22% wool and 10% alpaca. Round neck and long sleeves. Faux pearl appliqué.,69.9,sweaters,WOMAN
136738,Front of Store,No,Yes,542,https://www.zara.com/us/en/high-collar-knit-sweater-p01509118.html,287414911-803-2,HIGH COLLAR KNIT SWEATER,Sweater with high collar and long sleeves. Front pocket. Side vents at hem. Rib trim.,7.99,sweaters,WOMAN
144497,End-cap,Yes,Yes,1105,https://www.zara.com/us/en/striped-knit-sweater-p06427115.html,342171615-104-2,STRIPED KNIT SWEATER,Sweater with high collar and long sleeves. Front zip closure.,49.9,sweaters,WOMAN
135036,End-cap,Yes,No,1435,https://www.zara.com/us/en/cable-knit-metallic-sweater-p04369103.html,314152967-485-2,CABLE KNIT METALLIC SWEATER,Round neck long sleeve sweater. Metallic fabric detail and frayed trim.,49.9,sweaters,WOMAN
166331,Aisle,Yes,Yes,2877,https://www.zara.com/us/en/asymmetrical-wool-and-silk-blend-sweater-p09598025.html,324186867-642-2,ASYMMETRICAL WOOL AND SILK BLEND SWEATER,Wool and silk blend sweater. Asymmetric neckline and long sleeves.,59.9,sweaters,WOMAN
139789,Aisle,No,Yes,1094,https://www.zara.com/us/en/wool-and-cashmere-blend-rib-sweater-p02893054.html,316900618-809-2,WOOL AND CASHMERE BLEND RIB SWEATER,Sweater made with 80% wool and 20% cashmere. Round neck and long sleeves.,69.9,sweaters,WOMAN
118569,Aisle,No,Yes,994,https://www.zara.com/us/en/alpaca-and-wool-blend-tie-dye-knit-sweater-p02142220.html,313890645-330-2,ALPACA AND WOOL BLEND TIE DYE KNIT SWEATER,Sweater made with 31% wool and 28% alpaca. Round neck and long sleeves.,49.9,sweaters,WOMAN
155848,End-cap,Yes,No,1942,https://www.zara.com/us/en/mock-neck-wool-and-silk-blend-knit-top-p09598125.html,324597432-800-2,MOCK NECK WOOL AND SILK BLEND KNIT TOP,Wool and silk blend top. High collar and long sleeves.,49.9,sweaters,WOMAN
152563,Front of Store,No,Yes,2572,https://www.zara.com/us/en/cashmere-blend-knit-sweater-p02893169.html,313890686-731-2,CASHMERE BLEND KNIT SWEATER,Sweater made with 95% cashmere. V-neck and long sleeves. Rib trim.,169.0,sweaters,WOMAN
115153,Aisle,No,No,1736,https://www.zara.com/us/en/alpaca-blend-open-knit-sweater-p05755132.html,313890650-712-2,ALPACA BLEND OPEN KNIT SWEATER,Sweater made with 63% alpaca. Round neck and long sleeves.,79.9,sweaters,WOMAN
125938,Aisle,Yes,Yes,1204,https://www.zara.com/us/en/oversized-knit-sweater-p09598288.html,313890680-450-2,OVERSIZED KNIT SWEATER,Sweater made with 20% wool and 17% alpaca. Crew neck and long sleeves. Tonal rib trim.,49.9,sweaters,WOMAN
122809,End-cap,No,Yes,1592,https://www.zara.com/us/en/wool-blend-knit-sweater-p02893159.html,344575855-982-2,WOOL BLEND KNIT SWEATER,Sweater made with 31% wool. Round neck and long sleeves. Rib trim.,49.9,sweaters,WOMAN
181502,Front of Store,Yes,No,2591,https://www.zara.com/us/en/soft-jewel-sweater-p02298153.html,323175653-803-2,SOFT JEWEL SWEATER,Sweater made of soft touch fabric. Round neckline with jewel appliqués and long sleeves.,39.9,sweaters,WOMAN
182779,End-cap,Yes,Yes,2097,https://www.zara.com/us/en/faux-fur-jewel-sweater-p07901339.html,324814227-400-2,FAUX FUR JEWEL SWEATER,Round neck short sleeve sweater. Soft feel faux fur fabric. Jewel appliqués.,35.9,sweaters,WOMAN
155674,Front of Store,No,No,897,https://www.zara.com/us/en/metal-bead-knit-sweater-p03920018.html,323218942-800-2,METAL BEAD KNIT SWEATER,Round neck long sleeve sweater. Side slit at hem with metal bead appliqués.,49.9,sweaters,WOMAN
182866,Aisle,No,Yes,1552,https://www.zara.com/us/en/knit-sweater-with-buttons-p08851131.html,313890656-800-2,KNIT SWEATER WITH BUTTONS,Basic sweater with round neck and long sleeves. Side button details at shoulders.,39.9,sweaters,WOMAN
148230,Front of Store,Yes,No,2494,https://www.zara.com/us/en/jewel-knit-sweater-p05755005.html,321480271-802-2,JEWEL KNIT SWEATER,Round neck sweater with jewel appliqués and long sleeves. Back opening with button closure.,59.9,sweaters,WOMAN
126979,Front of Store,No,No,2141,https://www.zara.com/us/en/knit-sweater-with-piping-p05536151.html,311297787-806-1,KNIT SWEATER WITH PIPING,Round neck long sleeve sweater. Contrasting piping detail. Rib trim.,49.9,sweaters,WOMAN
135521,End-cap,No,Yes,2835,https://www.zara.com/us/en/fine-knit-crop-sweater-p09598029.html,322677494-446-1,FINE KNIT CROP SWEATER,Cropped fine knit sweater with round neck and long sleeves.,39.9,sweaters,WOMAN
185809,End-cap,No,No,622,https://www.zara.com/us/en/knit-sweater-with-rips-p00021110.html,313890688-330-1,KNIT SWEATER WITH RIPS,Round neck long sleeve sweater. Openwork detail with rips.,49.9,sweaters,WOMAN
171520,End-cap,Yes,Yes,2901,https://www.zara.com/us/en/gathered-waist-knit-sweater-p05536012.html,322451460-800-1,GATHERED WAIST KNIT SWEATER,Round neck long sleeve sweater. Fitted waist with side ruching.,47.9,sweaters,WOMAN
122926,End-cap,No,No,867,https://www.zara.com/us/en/knit-v-neck-sweater-p06771003.html,319465261-800-2,KNIT V-NECK SWEATER,V-neck sweater with long sleeves. Rib trim.,45.9,sweaters,WOMAN
150953,Front of Store,Yes,Yes,2434,https://www.zara.com/us/en/basic-foil-knit-sweater-p00506101.html,317331009-312-2,BASIC FOIL KNIT SWEATER,Round neck long sleeve sweater. Rib trim.,35.9,sweaters,WOMAN
115873,End-cap,Yes,Yes,2606,https://www.zara.com/us/en/contrast-topstitching-crop-knit-sweater-p09598003.html,311297400-803-1,CONTRAST TOPSTITCHING CROP KNIT SWEATER,V-neck cropped sweater with long sleeves. Front patch pockets. Contrast topstitching.,59.9,sweaters,WOMAN
115581,Aisle,No,Yes,2728,https://www.zara.com/us/en/striped-crop-knit-sweater-p06771158.html,336449779-104-1,STRIPED CROP KNIT SWEATER,Long sleeve high collar cropped sweater. Frayed hem.,47.9,sweaters,WOMAN
183634,Front of Store,Yes,Yes,2778,https://www.zara.com/us/en/basic-knit-sweater-p01509115.html,324593343-043-2,BASIC KNIT SWEATER,Long sleeve round neck sweater. Side vents at hem. Rib trim.,27.9,sweaters,WOMAN
122484,Aisle,Yes,Yes,558,https://www.zara.com/us/en/v-neck-knit-sweater-p03519001.html,319473750-809-1,V-NECK KNIT SWEATER,V-neck sweater with long sleeves. Side vents at hem.,47.9,sweaters,WOMAN
183574,Aisle,Yes,Yes,1752,https://www.zara.com/us/en/foil-knit-crop-sweater-p06771001.html,331789902-808-1,FOIL KNIT CROP SWEATER,Ribbed sweater with round neck and long sleeves. Ripped hem.,47.9,sweaters,WOMAN
185307,Front of Store,No,Yes,2743,https://www.zara.com/us/en/basic-100-wool-sweater-p02893106.html,300250126-401-2,BASIC 100% WOOL SWEATER,Sweater made of 100% wool. Round neck and long sleeves. Ribbed trim.,7.99,sweaters,WOMAN
118719,End-cap,No,Yes,1669,https://www.zara.com/us/en/colorblock-knit-crop-sweater-p05536008.html,320052978-401-2,COLORBLOCK KNIT CROP SWEATER,Short sweater with round neck and long sleeves.,45.9,sweaters,WOMAN
134788,Front of Store,No,No,2179,https://www.zara.com/us/en/fine-knit-sweater-p09598045.html,324722597-400-2,FINE KNIT SWEATER,V-neck sweater with long sleeves.,45.9,sweaters,WOMAN
140142,Front of Store,Yes,No,606,https://www.zara.com/us/en/knit-open-back-pearly-sweater-p04331152.html,328207551-500-2,KNIT OPEN BACK PEARLY SWEATER,High collar sweater with long sleeves. Open back detail and pearl appliqués. Back button closure.,49.9,sweaters,WOMAN
153997,End-cap,No,Yes,1608,https://www.zara.com/us/en/knit-pearl-sweater-p04331165.html,318131967-800-2,KNIT PEARL SWEATER,Round neck long sleeve sweater. Tonal pearl appliqués and open back with tie.,45.9,sweaters,WOMAN
123230,Aisle,No,Yes,880,https://www.zara.com/us/en/striped-textured-overshirt-p04179056.html,324027512-064-2,STRIPED TEXTURED OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Front button closure.,69.9,jackets,MAN
154676,Aisle,No,No,943,https://www.zara.com/us/en/fleece-overshirt-p01248320.html,311292623-712-97,FLEECE OVERSHIRT,Regular fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,69.9,jackets,MAN
